,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
118,1,1,1,53,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,26,8,11,0,0,0,0.0256410256,0.5714285714,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
119,3,0,1,64,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,25,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
120,0,1,3,51,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
121,0,0,1,73,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,48,0,0,0,0,0.1352657005,0.1333333333,0,1,0,0,0,0.0338164251,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
122,3,0,1,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,21,0,0,0,0,0.1764705882,0.0689655172,0,1,1,0,0,0.0196078431,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
123,1,0,1,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,12,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1
124,1,1,2,84,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,9,68,0,0,0,1,0.9230769231,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1
125,0,0,1,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
126,1,1,3,156,3,0,0,0,0,0,1,0,0,16,1,1,0,0,1,0,15,109,24,0,0,0,0.0696864111,0.9375,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
127,1,1,3,77,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,55,0,0,0,0,0.1538461538,0.3333333333,0,1,0,0,0,0.0256410256,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0
128,1,0,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,24,0,0,1,0,0.0,0.1333333333,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
129,3,0,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,22,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,2,2,1
130,0,0,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,40,0,0,0,0,0.9230769231,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,1
131,1,0,1,42,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,13,0,0,0,0,0.0382513661,0.0,0,1,0,0,0,0.0054644809,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
132,0,1,1,49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,14,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
133,1,1,3,62,2,0,0,0,2,0,0,0,0,7,1,1,0,0,0,0,17,38,0,0,0,0,0.2638297872,0.125,0,1,0,0,0,0.0021276596,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
134,3,0,1,40,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
135,1,0,1,104,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,15,7,74,0,0,0,0.0,0.1111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
136,3,1,0,116,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,39,53,0,0,0,0.6949152542,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
137,1,0,3,85,1,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,35,43,0,0,0,0,0.1056179775,0.5197368421,0,1,0,0,0,0.0898876404,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0
138,0,1,1,131,0,0,0,0,0,0,0,0,0,77,1,1,0,0,1,0,20,104,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
139,1,0,0,109,2,0,0,0,1,0,0,0,0,54,1,1,0,0,1,0,16,86,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
140,0,0,3,109,1,1,0,0,0,0,0,0,0,21,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
141,1,1,1,46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,24,0,0,0,0,1.0,0.3181818182,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,1
142,1,1,1,53,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,5,41,0,0,0,0,0.0235294118,0.1272727273,0,1,1,0,1,0.1176470588,0,0,0,0,0,1,0,1,0,1,0,2,1,1,0
143,1,1,3,127,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,108,0,0,0,0,0.4824561404,0.9913043478,1,1,0,1,0,0.0438596491,0,0,0,1,1,1,0,0,0,0,1,1,2,0,0
144,1,0,3,76,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,51,0,0,0,0,0.0625,0.7111111111,0,1,1,0,1,0.0277777778,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
145,0,0,1,42,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,10,0,0,0,0,0.2,0.5714285714,0,1,1,0,0,0.8,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1
146,1,1,3,79,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
147,1,0,1,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,34,0,0,0,0,0.0408163265,0.2068965517,0,1,0,0,0,0.0102040816,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
148,1,1,3,108,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,81,0,0,0,0,0.1234567901,0.5882352941,0,0,0,0,0,0.0617283951,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0
149,3,0,0,136,0,1,0,0,2,0,0,0,0,4,1,1,0,1,1,0,55,74,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
150,1,1,3,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,23,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
151,3,1,0,103,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,78,0,0,0,0,0.0833333333,0.9,1,1,1,0,0,0.9166666667,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1
152,0,0,0,105,2,0,0,0,0,1,0,0,0,19,1,1,0,0,0,0,15,83,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1
153,0,1,1,56,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,23,0,0,1,0,0.0391304348,1.0,0,1,0,0,0,0.947826087,0,0,0,0,0,1,0,0,0,2,1,0,2,2,1
154,1,0,1,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.0208333333,0.3333333333,0,0,0,0,0,0.1041666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
155,1,0,1,82,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,53,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
156,0,0,1,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,48,0,0,1,0,0.0666666667,0.875,1,1,0,0,0,0.9333333333,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1
157,1,1,1,42,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,12,23,0,0,0,0,0.0833333333,0.9,1,1,1,0,0,0.1666666667,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
158,1,1,1,73,1,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,48,0,0,0,0,0.4579439252,1.0,1,1,1,0,0,0.0280373832,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0
159,0,0,3,85,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,65,0,0,0,0,0.1086956522,0.7333333333,0,0,0,0,0,0.0434782609,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
160,1,1,1,70,2,0,0,0,0,2,0,0,0,12,1,1,0,0,0,0,15,34,13,0,0,0,0.0683760684,0.1636363636,0,1,1,0,1,0.0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,0
161,1,1,1,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,22,0,0,0,0,0.2307692308,0.2222222222,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
162,1,0,1,37,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,5,0,0,0,1,0.0,0.02,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
163,1,1,1,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,44,0,0,0,0,0.232,0.5625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
164,1,1,1,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.152173913,0.0454545455,0,1,1,0,0,0.1304347826,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
165,1,1,1,77,2,0,0,0,2,0,1,1,0,3,1,1,0,0,1,0,15,17,37,0,0,0,0.0137931034,0.4285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
166,3,1,3,100,0,0,0,0,0,0,0,0,0,19,1,1,1,0,0,0,13,47,32,0,2,0,0.0,0.0357142857,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
167,1,0,1,57,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,23,17,9,0,0,0,0.0050251256,0.125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
168,1,0,1,46,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,24,15,0,0,0,0,0.0718562874,0.0609756098,0,0,0,0,0,0.0838323353,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
169,0,0,1,80,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,23,50,0,0,0,0,0.1265822785,0.175,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
170,1,1,3,72,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,49,0,0,0,0,0.2105263158,0.6071428571,0,0,0,0,0,0.2105263158,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0
171,1,1,3,35,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0,0.1846965699,1.0,1,1,1,1,0,0.0079155673,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0
172,1,1,1,85,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,11,67,0,0,0,1,0.0406976744,0.0793650794,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
173,1,1,1,43,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,30,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
174,1,1,1,85,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,28,16,33,0,0,0,0.1634615385,0.4,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0
175,1,1,3,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,35,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1
176,1,0,1,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
177,1,0,1,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,26,0,0,0,0,0.0,0.0,0,1,1,0,1,0.7272727273,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1
178,1,1,1,37,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
179,1,1,1,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
180,0,0,1,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,12,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
181,0,1,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
182,1,1,3,71,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,16,48,0,0,0,0,0.3986928105,0.6666666667,0,0,0,0,0,0.0196078431,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
183,1,1,1,41,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,19,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
184,0,1,0,80,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,23,50,0,0,1,0,0.9336609337,0.9455782313,1,1,1,0,1,0.0024570025,1,0,0,0,0,1,0,0,0,0,1,2,2,2,1
185,1,0,1,68,0,3,0,0,0,0,0,0,0,19,1,1,0,0,1,0,21,40,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,2,0,0,1,2,1
186,0,0,1,50,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,11,19,12,0,0,0,0.1732283465,0.1818181818,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
187,1,1,1,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
188,1,0,1,111,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,27,77,0,0,0,0,0.1075949367,0.2941176471,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
189,0,0,1,49,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,24,0,0,0,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1
190,0,0,3,100,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,70,0,0,0,0,0.2396694215,0.7647058824,0,1,0,0,0,0.0165289256,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
191,0,0,1,40,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,20,0,0,0,0,0.0434782609,0.1395348837,0,1,0,0,0,0.1449275362,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
192,0,1,3,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,42,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
193,3,0,3,73,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,42,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,1
194,3,0,3,71,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,14,50,0,0,0,1,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,1
195,0,0,0,81,2,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,55,0,0,0,0,0.0434782609,0.0303030303,0,0,0,0,0,0.0217391304,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
196,1,1,1,75,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,53,0,0,0,0,0.1344537815,0.9882352941,1,1,1,0,0,0.0924369748,0,0,0,0,1,0,0,0,0,2,1,0,2,1,0
197,0,0,3,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
198,1,0,3,75,2,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,13,28,26,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1
199,1,1,3,94,1,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,17,70,0,0,0,0,0.1621621622,0.3714285714,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0
200,1,0,1,60,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,24,0,0,0,0,0.0716510903,0.9047619048,0,1,0,0,0,0.0218068536,0,0,0,0,0,1,0,0,0,2,2,0,2,1,0
201,0,1,1,62,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,39,0,0,0,0,0.03125,0.3521126761,0,1,1,0,0,0.015625,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
202,1,1,1,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0.0106382979,0.1914893617,0,1,1,0,0,0.0390070922,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
203,3,1,3,128,0,3,0,0,1,0,1,1,0,1,1,0,0,0,1,0,15,46,59,0,1,1,1.0,0.2,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
204,1,1,1,42,0,3,0,0,0,0,0,0,0,5,1,1,0,0,0,0,17,18,0,0,0,0,0.0,0.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
205,0,0,3,147,3,0,0,0,2,0,0,0,0,11,1,1,0,0,0,0,22,107,10,0,0,0,0.306122449,0.9508196721,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0
206,0,0,1,106,1,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,32,67,0,0,0,0,0.1212121212,0.9444444444,0,1,0,0,0,0.0454545455,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
207,1,0,1,180,0,0,0,0,2,3,2,1,0,26,1,1,0,0,0,0,12,1,159,0,0,0,0.0568181818,0.34375,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0
208,1,1,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,24,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
209,0,0,3,94,2,0,0,0,2,0,0,0,0,29,1,1,0,0,0,0,16,71,0,0,0,1,0.2844036697,0.9,1,0,0,0,0,0.0275229358,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0
210,1,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,16,0,0,0,0,0.3033707865,0.3170731707,0,1,0,0,0,0.0337078652,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
211,1,1,1,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
212,1,1,1,47,2,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,9,17,13,0,0,0,0.7435897436,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,1
213,0,0,3,45,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
214,1,1,3,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,1,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1
215,0,0,3,109,1,1,0,0,0,0,0,0,0,25,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
216,1,1,1,48,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
217,1,1,3,59,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,40,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,2,1,0,1,2,1
218,1,1,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
219,1,0,3,75,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,22,32,13,0,0,0,0.2879256966,0.9411764706,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
220,1,1,1,95,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,75,0,0,0,0,0.0552995392,0.8571428571,0,0,0,0,0,0.0276497696,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
221,3,0,1,54,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,29,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1
222,1,0,0,85,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,52,0,0,0,0,0.0169491525,0.0192307692,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
223,1,1,3,71,0,3,0,0,2,0,0,0,0,4,1,1,0,0,1,0,13,51,0,0,0,0,0.0327868852,1.0,1,1,1,0,0,0.9672131148,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1
224,1,1,1,86,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,0,0,0.2879581152,0.1666666667,0,1,0,0,0,0.0209424084,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
225,0,0,1,46,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,0.0350877193,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
226,1,1,3,183,0,0,0,0,3,0,1,1,0,24,1,1,0,0,0,0,24,64,87,0,0,0,0.0,0.2,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
227,3,0,1,63,2,0,0,0,2,0,1,0,0,7,1,0,0,0,0,0,16,10,29,0,0,0,0.0,0.0869565217,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
228,1,0,1,33,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,11,15,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
229,0,0,3,55,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,30,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1
230,0,0,3,70,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,20,43,0,0,0,0,0.1048387097,0.3582089552,0,1,1,0,0,0.1693548387,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
231,1,0,3,36,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,15,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,1
232,3,0,3,57,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,16,34,0,0,0,0,0.1440329218,0.2784810127,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,0
233,3,0,1,73,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,32,34,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
234,1,1,1,33,2,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,14,0,0,0,0,0.0125,0.5263157895,0,0,0,0,0,0.025,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
235,0,1,1,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
236,0,1,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,21,0,0,0,0,0.5,0.6756756757,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1
237,1,0,1,48,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,29,1,10,0,0,0,0.5054945055,0.8888888889,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
238,1,1,3,82,0,2,0,0,0,0,0,0,0,22,1,1,0,0,0,0,24,51,0,0,0,1,0.6666666667,0.9545454545,1,1,0,0,0,0.1666666667,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1
239,0,0,1,118,3,3,0,0,0,0,0,0,0,11,1,1,0,0,0,0,26,85,0,0,0,0,0.1458333333,0.2857142857,0,1,1,0,0,0.0208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
